year;origin;destination;
1998;nld;zwe;
1998;nor;abw;
1998;nor;afg;
1998;nor;ago;
1998;nor;aia;
1998;nor;alb;
1998;nor;and;
1998;nor;ant;
1998;nor;are;
1998;nor;arg;
1998;nor;arm;
1998;nor;atg;
1998;nor;aus;
1998;nor;aut;
1998;nor;aze;
1998;nor;bdi;
1998;nor;bel;
1998;nor;ben;
1998;nor;bfa;
1998;nor;bgd;
1998;nor;bgr;
1998;nor;bhr;
1998;nor;bhs;
1998;nor;bih;
1998;nor;blr;
1998;nor;blz;
1998;nor;bmu;
1998;nor;bol;
1998;nor;bra;
1998;nor;brb;
1998;nor;brn;
1998;nor;btn;
1998;nor;caf;
1998;nor;can;
1998;nor;che;
1998;nor;chl;
1998;nor;chn;
1998;nor;civ;
1998;nor;cmr;
1998;nor;cod;
1998;nor;cog;
1998;nor;cok;
1998;nor;col;
1998;nor;com;
1998;nor;cpv;
1998;nor;cri;
1998;nor;cub;
1998;nor;cym;
1998;nor;cyp;
1998;nor;cze;
1998;nor;deu;
1998;nor;dji;
1998;nor;dma;
1998;nor;dnk;
1998;nor;dom;
1998;nor;dza;
1998;nor;ecu;
1998;nor;egy;
1998;nor;eri;
1998;nor;esh;
1998;nor;esp;
1998;nor;est;
1998;nor;eth;
1998;nor;fin;
1998;nor;fji;
1998;nor;flk;
1998;nor;fra;
1998;nor;fro;
1998;nor;fsm;
1998;nor;gab;
1998;nor;gbr;
1998;nor;geo;
1998;nor;gha;
1998;nor;gib;
1998;nor;gin;
1998;nor;gmb;
1998;nor;gnq;
1998;nor;grc;
1998;nor;grd;
1998;nor;grl;
1998;nor;gtm;
1998;nor;guy;
1998;nor;hkg;
1998;nor;hnd;
1998;nor;hrv;
1998;nor;hti;
1998;nor;hun;
1998;nor;idn;
1998;nor;ind;
1998;nor;irl;
1998;nor;irn;
1998;nor;irq;
1998;nor;isl;
1998;nor;isr;
1998;nor;ita;
1998;nor;jam;
1998;nor;jor;
1998;nor;jpn;
1998;nor;kaz;
1998;nor;ken;
1998;nor;kgz;
1998;nor;khm;
1998;nor;kir;
1998;nor;kna;
1998;nor;kor;
1998;nor;kwt;
1998;nor;lao;
1998;nor;lbn;
1998;nor;lbr;
1998;nor;lby;
1998;nor;lca;
1998;nor;lka;
1998;nor;ltu;
1998;nor;lva;
1998;nor;mac;
1998;nor;mar;
1998;nor;mda;
1998;nor;mdg;
1998;nor;mdv;
1998;nor;mex;
1998;nor;mhl;
1998;nor;mkd;
1998;nor;mli;
1998;nor;mlt;
1998;nor;mmr;
1998;nor;mng;
1998;nor;mnp;
1998;nor;moz;
1998;nor;mrt;
1998;nor;msr;
1998;nor;mus;
1998;nor;mwi;
1998;nor;mys;
1998;nor;ncl;
1998;nor;ner;
1998;nor;nga;
1998;nor;nic;
1998;nor;nld;
1998;nor;npl;
1998;nor;nzl;
1998;nor;omn;
1998;nor;pak;
1998;nor;pan;
1998;nor;per;
1998;nor;phl;
1998;nor;png;
1998;nor;pol;
1998;nor;prk;
1998;nor;prt;
1998;nor;pry;
1998;nor;pyf;
1998;nor;qat;
1998;nor;rou;
1998;nor;rus;
1998;nor;rwa;
1998;nor;sau;
1998;nor;scg;
1998;nor;sdn;
1998;nor;sen;
1998;nor;sgp;
1998;nor;shn;
1998;nor;sle;
1998;nor;slv;
1998;nor;som;
1998;nor;spm;
1998;nor;sur;
1998;nor;svk;
1998;nor;svn;
1998;nor;swe;
1998;nor;syc;
1998;nor;syr;
1998;nor;tgo;
1998;nor;tha;
1998;nor;tjk;
1998;nor;tkm;
1998;nor;ton;
1998;nor;tto;
1998;nor;tun;
1998;nor;tur;
1998;nor;tuv;
1998;nor;tza;
1998;nor;uga;
1998;nor;ukr;
1998;nor;ury;
1998;nor;usa;
1998;nor;uzb;
1998;nor;vct;
1998;nor;ven;
1998;nor;vgb;
1998;nor;vnm;
1998;nor;vut;
1998;nor;yem;
1998;nor;zaf;
1998;nor;zmb;
1998;nor;zwe;
1998;nzl;abw;
1998;nzl;afg;
1998;nzl;ago;
1998;nzl;alb;
1998;nzl;and;
1998;nzl;ant;
1998;nzl;are;
1998;nzl;arg;
1998;nzl;atg;
1998;nzl;aus;
1998;nzl;aut;
1998;nzl;aze;
1998;nzl;bel;
1998;nzl;bgd;
1998;nzl;bgr;
1998;nzl;bhr;
1998;nzl;bhs;
1998;nzl;bih;
1998;nzl;blr;
1998;nzl;blz;
1998;nzl;bmu;
1998;nzl;bol;
1998;nzl;bra;
1998;nzl;brb;
1998;nzl;brn;
1998;nzl;can;
1998;nzl;che;
1998;nzl;chl;
1998;nzl;chn;
1998;nzl;civ;
1998;nzl;cmr;
1998;nzl;cod;
1998;nzl;cog;
1998;nzl;cok;
1998;nzl;col;
1998;nzl;com;
1998;nzl;cpv;
1998;nzl;cri;
1998;nzl;cub;
1998;nzl;cxr;
1998;nzl;cym;
1998;nzl;cyp;
1998;nzl;cze;
1998;nzl;deu;
1998;nzl;dma;
1998;nzl;dnk;
1998;nzl;dom;
1998;nzl;dza;
1998;nzl;ecu;
1998;nzl;egy;
1998;nzl;eri;
1998;nzl;esp;
1998;nzl;est;
1998;nzl;eth;
1998;nzl;fin;
1998;nzl;fji;
1998;nzl;flk;
1998;nzl;fra;
1998;nzl;fro;
1998;nzl;fsm;
1998;nzl;gab;
1998;nzl;gbr;
1998;nzl;geo;
1998;nzl;gha;
1998;nzl;gib;
1998;nzl;gin;
1998;nzl;gmb;
1998;nzl;grc;
1998;nzl;grd;
1998;nzl;grl;
1998;nzl;gtm;
1998;nzl;guy;
1998;nzl;hkg;
1998;nzl;hnd;
1998;nzl;hrv;
1998;nzl;hti;
1998;nzl;hun;
1998;nzl;idn;
1998;nzl;ind;
1998;nzl;irl;
1998;nzl;irn;
1998;nzl;isl;
1998;nzl;isr;
1998;nzl;ita;
1998;nzl;jam;
1998;nzl;jor;
1998;nzl;jpn;
1998;nzl;kaz;
1998;nzl;ken;
1998;nzl;kgz;
1998;nzl;khm;
1998;nzl;kir;
1998;nzl;kna;
1998;nzl;kor;
1998;nzl;kwt;
1998;nzl;lao;
1998;nzl;lbn;
1998;nzl;lbr;
1998;nzl;lby;
1998;nzl;lca;
1998;nzl;lka;
1998;nzl;ltu;
1998;nzl;lva;
1998;nzl;mac;
1998;nzl;mar;
1998;nzl;mda;
1998;nzl;mdg;
1998;nzl;mdv;
1998;nzl;mex;
1998;nzl;mhl;
1998;nzl;mkd;
1998;nzl;mli;
1998;nzl;mlt;
1998;nzl;mmr;
1998;nzl;mng;
1998;nzl;mnp;
1998;nzl;moz;
1998;nzl;mus;
1998;nzl;mwi;
1998;nzl;mys;
1998;nzl;ncl;
1998;nzl;ner;
1998;nzl;nfk;
1998;nzl;nga;
1998;nzl;nic;
1998;nzl;niu;
1998;nzl;nld;
1998;nzl;nor;
1998;nzl;npl;
1998;nzl;nru;
1998;nzl;omn;
1998;nzl;pak;
1998;nzl;pan;
1998;nzl;pcn;
1998;nzl;per;
1998;nzl;phl;
1998;nzl;plw;
1998;nzl;png;
1998;nzl;pol;
1998;nzl;prk;
1998;nzl;prt;
1998;nzl;pry;
1998;nzl;pyf;
1998;nzl;qat;
1998;nzl;rou;
1998;nzl;rus;
1998;nzl;rwa;
1998;nzl;sau;
1998;nzl;scg;
1998;nzl;sdn;
1998;nzl;sgp;
1998;nzl;slb;
1998;nzl;slv;
1998;nzl;som;
1998;nzl;sur;
1998;nzl;svk;
1998;nzl;svn;
1998;nzl;swe;
1998;nzl;syc;
1998;nzl;syr;
1998;nzl;tha;
1998;nzl;tkl;
1998;nzl;ton;
1998;nzl;tto;
1998;nzl;tun;
1998;nzl;tur;
1998;nzl;tuv;
1998;nzl;tza;
1998;nzl;uga;
1998;nzl;ukr;
1998;nzl;ury;
1998;nzl;usa;
1998;nzl;vct;
1998;nzl;ven;
1998;nzl;vgb;
1998;nzl;vnm;
1998;nzl;vut;
1998;nzl;wlf;
1998;nzl;wsm;
1998;nzl;yem;
1998;nzl;zaf;
1998;nzl;zmb;
1998;nzl;zwe;
1998;omn;are;
1998;omn;arg;
1998;omn;aus;
1998;omn;aut;
1998;omn;aze;
1998;omn;bdi;
1998;omn;bel;
1998;omn;ben;
1998;omn;bgd;
1998;omn;bgr;
1998;omn;bhr;
1998;omn;bih;
1998;omn;bol;
1998;omn;bra;
1998;omn;brn;
1998;omn;caf;
1998;omn;can;
1998;omn;che;
1998;omn;chl;
1998;omn;chn;
1998;omn;civ;
1998;omn;cmr;
1998;omn;cod;
1998;omn;cri;
1998;omn;cub;
1998;omn;cyp;
1998;omn;cze;
1998;omn;deu;
1998;omn;dma;
1998;omn;dnk;
1998;omn;dza;
1998;omn;ecu;
1998;omn;egy;
1998;omn;esp;
1998;omn;est;
1998;omn;eth;
1998;omn;fin;
1998;omn;fra;
1998;omn;gab;
1998;omn;gbr;
1998;omn;gha;
1998;omn;grc;
1998;omn;grd;
1998;omn;gtm;
1998;omn;guy;
1998;omn;hkg;
1998;omn;hnd;
1998;omn;hrv;
1998;omn;hun;
1998;omn;idn;
1998;omn;ind;
1998;omn;irl;
1998;omn;irn;
1998;omn;isr;
1998;omn;ita;
1998;omn;jam;
1998;omn;jor;
1998;omn;jpn;
1998;omn;kaz;
1998;omn;ken;
1998;omn;kor;
1998;omn;kwt;
1998;omn;lbn;
1998;omn;lby;
1998;omn;lka;
1998;omn;ltu;
1998;omn;lva;
1998;omn;mac;
1998;omn;mar;
1998;omn;mdg;
1998;omn;mex;
1998;omn;mlt;
1998;omn;mmr;
1998;omn;moz;
1998;omn;mus;
1998;omn;mwi;
1998;omn;mys;
1998;omn;ner;
1998;omn;nga;
1998;omn;nld;
1998;omn;nor;
1998;omn;npl;
1998;omn;nru;
1998;omn;nzl;
1998;omn;pak;
1998;omn;per;
1998;omn;phl;
1998;omn;png;
1998;omn;pol;
1998;omn;prk;
1998;omn;prt;
1998;omn;pyf;
1998;omn;qat;
1998;omn;rou;
1998;omn;rus;
1998;omn;rwa;
1998;omn;sau;
1998;omn;scg;
1998;omn;sdn;
1998;omn;sen;
1998;omn;sgp;
1998;omn;sle;
1998;omn;som;
1998;omn;svk;
1998;omn;svn;
1998;omn;swe;
1998;omn;syr;
1998;omn;tcd;
1998;omn;tgo;
1998;omn;tha;
1998;omn;tjk;
1998;omn;tkm;
1998;omn;tun;
1998;omn;tur;
1998;omn;tza;
1998;omn;uga;
1998;omn;ukr;
1998;omn;ury;
1998;omn;usa;
1998;omn;uzb;
1998;omn;ven;
1998;omn;vnm;
1998;omn;yem;
1998;omn;zaf;
1998;omn;zwe;
1998;pak;afg;
1998;pak;alb;
1998;pak;and;
1998;pak;ant;
1998;pak;are;
1998;pak;arg;
1998;pak;arm;
1998;pak;aus;
1998;pak;aut;
1998;pak;aze;
1998;pak;bdi;
1998;pak;bel;
1998;pak;ben;
1998;pak;bfa;
1998;pak;bgd;
1998;pak;bgr;
1998;pak;bhr;
1998;pak;bhs;
1998;pak;blr;
1998;pak;bmu;
1998;pak;bol;
1998;pak;bra;
1998;pak;brb;
1998;pak;brn;
1998;pak;btn;
1998;pak;can;
1998;pak;che;
1998;pak;chl;
1998;pak;chn;
1998;pak;civ;
1998;pak;cmr;
1998;pak;cod;
1998;pak;cog;
1998;pak;col;
1998;pak;cri;
1998;pak;cyp;
1998;pak;cze;
1998;pak;deu;
1998;pak;dji;
1998;pak;dnk;
1998;pak;dom;
1998;pak;dza;
1998;pak;ecu;
1998;pak;egy;
1998;pak;esp;
1998;pak;est;
1998;pak;eth;
1998;pak;fin;
1998;pak;fji;
1998;pak;flk;
1998;pak;fra;
1998;pak;gab;
1998;pak;gbr;
1998;pak;geo;
1998;pak;gha;
1998;pak;gib;
1998;pak;gin;
1998;pak;gmb;
1998;pak;gnb;
1998;pak;gnq;
1998;pak;grc;
1998;pak;grl;
1998;pak;gtm;
1998;pak;guy;
1998;pak;hkg;
1998;pak;hnd;
1998;pak;hrv;
1998;pak;hun;
1998;pak;idn;
1998;pak;ind;
1998;pak;irl;
1998;pak;irn;
1998;pak;irq;
1998;pak;isl;
1998;pak;ita;
1998;pak;jam;
1998;pak;jor;
1998;pak;jpn;
1998;pak;kaz;
1998;pak;ken;
1998;pak;kgz;
1998;pak;khm;
1998;pak;kor;
1998;pak;kwt;
1998;pak;lao;
1998;pak;lbn;
1998;pak;lbr;
1998;pak;lby;
1998;pak;lka;
1998;pak;ltu;
1998;pak;lva;
1998;pak;mac;
1998;pak;mar;
1998;pak;mda;
1998;pak;mdg;
1998;pak;mdv;
1998;pak;mex;
1998;pak;mlt;
1998;pak;mmr;
1998;pak;mng;
1998;pak;mrt;
1998;pak;mus;
1998;pak;mwi;
1998;pak;mys;
1998;pak;ncl;
1998;pak;ner;
1998;pak;nga;
1998;pak;nic;
1998;pak;nld;
1998;pak;nor;
1998;pak;npl;
1998;pak;nru;
1998;pak;nzl;
1998;pak;omn;
1998;pak;pan;
1998;pak;per;
1998;pak;phl;
1998;pak;plw;
1998;pak;png;
1998;pak;pol;
1998;pak;prk;
1998;pak;prt;
1998;pak;pry;
1998;pak;pyf;
1998;pak;qat;
1998;pak;rou;
1998;pak;rus;
1998;pak;rwa;
1998;pak;sau;
1998;pak;scg;
1998;pak;sdn;
1998;pak;sen;
1998;pak;sgp;
1998;pak;sle;
1998;pak;slv;
1998;pak;som;
1998;pak;sur;
1998;pak;svk;
1998;pak;svn;
1998;pak;swe;
1998;pak;syc;
1998;pak;syr;
1998;pak;tcd;
1998;pak;tgo;
1998;pak;tha;
1998;pak;tjk;
1998;pak;tkm;
1998;pak;tto;
1998;pak;tun;
1998;pak;tur;
1998;pak;tza;
1998;pak;uga;
1998;pak;ukr;
1998;pak;ury;
1998;pak;usa;
1998;pak;uzb;
1998;pak;ven;
1998;pak;vnm;
1998;pak;yem;
1998;pak;zaf;
1998;pak;zmb;
1998;pak;zwe;
1998;pan;abw;
1998;pan;ago;
1998;pan;alb;
1998;pan;and;
1998;pan;ant;
1998;pan;are;
1998;pan;arg;
1998;pan;aus;
1998;pan;aut;
1998;pan;bel;
1998;pan;bgr;
1998;pan;bhs;
1998;pan;blr;
1998;pan;blz;
1998;pan;bol;
1998;pan;bra;
1998;pan;brb;
1998;pan;can;
1998;pan;che;
1998;pan;chl;
1998;pan;chn;
1998;pan;col;
1998;pan;cri;
1998;pan;cub;
1998;pan;cyp;
1998;pan;cze;
1998;pan;deu;
1998;pan;dma;
1998;pan;dnk;
1998;pan;dom;
1998;pan;dza;
1998;pan;ecu;
1998;pan;egy;
1998;pan;esp;
1998;pan;est;
1998;pan;fin;
1998;pan;fra;
1998;pan;gab;
1998;pan;gbr;
1998;pan;grc;
1998;pan;grl;
1998;pan;gtm;
1998;pan;guy;
1998;pan;hkg;
1998;pan;hnd;
1998;pan;hrv;
1998;pan;hti;
1998;pan;hun;
1998;pan;idn;
1998;pan;ind;
1998;pan;irl;
1998;pan;isl;
1998;pan;isr;
1998;pan;ita;
1998;pan;jam;
1998;pan;jpn;
1998;pan;kaz;
1998;pan;kor;
1998;pan;kwt;
1998;pan;lbn;
1998;pan;lka;
1998;pan;ltu;
1998;pan;lva;
1998;pan;mar;
1998;pan;mda;
1998;pan;mex;
1998;pan;mlt;
1998;pan;mus;
1998;pan;mys;
1998;pan;nga;
1998;pan;nic;
1998;pan;nld;
1998;pan;nor;
1998;pan;nzl;
1998;pan;pak;
1998;pan;per;
1998;pan;phl;
1998;pan;png;
1998;pan;pol;
1998;pan;prt;
1998;pan;pry;
1998;pan;qat;
1998;pan;rou;
1998;pan;rus;
1998;pan;sau;
1998;pan;sgp;
1998;pan;slv;
1998;pan;sur;
1998;pan;svk;
1998;pan;svn;
1998;pan;swe;
1998;pan;syr;
1998;pan;tha;
1998;pan;tto;
1998;pan;tun;
1998;pan;tur;
1998;pan;ukr;
1998;pan;ury;
1998;pan;usa;
1998;pan;ven;
1998;pan;vnm;
1998;pan;zaf;
1998;per;abw;
1998;per;afg;
1998;per;ago;
1998;per;and;
1998;per;ant;
1998;per;are;
1998;per;arg;
1998;per;aus;
1998;per;aut;
1998;per;bel;
1998;per;bgd;
1998;per;bgr;
1998;per;bhr;
1998;per;bhs;
1998;per;blr;
1998;per;bmu;
1998;per;bol;
1998;per;bra;
1998;per;brb;
1998;per;brn;
1998;per;btn;
1998;per;can;
1998;per;che;
1998;per;chl;
1998;per;chn;
1998;per;civ;
1998;per;cmr;
1998;per;col;
1998;per;com;
1998;per;cri;
1998;per;cub;
1998;per;cyp;
1998;per;cze;
1998;per;deu;
1998;per;dma;
1998;per;dnk;
1998;per;dom;
1998;per;dza;
1998;per;ecu;
1998;per;egy;
1998;per;esp;
1998;per;est;
1998;per;fin;
1998;per;fra;
1998;per;gab;
1998;per;gbr;
1998;per;gha;
1998;per;grc;
1998;per;grl;
1998;per;gtm;
1998;per;guy;
1998;per;hkg;
1998;per;hnd;
1998;per;hrv;
1998;per;hti;
1998;per;hun;
1998;per;idn;
1998;per;ind;
1998;per;irl;
1998;per;irn;
1998;per;isl;
1998;per;isr;
1998;per;ita;
1998;per;jam;
1998;per;jor;
1998;per;jpn;
1998;per;kaz;
1998;per;ken;
1998;per;kor;
1998;per;kwt;
1998;per;lbn;
1998;per;lka;
1998;per;ltu;
1998;per;lva;
1998;per;mac;
1998;per;mar;
1998;per;mda;
1998;per;mdg;
1998;per;mex;
1998;per;mkd;
1998;per;mlt;
1998;per;mmr;
1998;per;mng;
1998;per;mnp;
1998;per;mrt;
1998;per;mus;
1998;per;mwi;
1998;per;mys;
1998;per;nga;
1998;per;nic;
1998;per;nld;
1998;per;nor;
1998;per;npl;
1998;per;nzl;
1998;per;omn;
1998;per;pak;
1998;per;pan;
1998;per;phl;
1998;per;plw;
1998;per;pol;
1998;per;prk;
1998;per;prt;
1998;per;pry;
1998;per;pyf;
1998;per;qat;
1998;per;rou;
1998;per;rus;
1998;per;sau;
1998;per;scg;
1998;per;sgp;
1998;per;slv;
1998;per;sur;
1998;per;svk;
1998;per;svn;
1998;per;swe;
1998;per;syr;
1998;per;tha;
1998;per;tto;
1998;per;tun;
1998;per;tur;
1998;per;ukr;
1998;per;ury;
1998;per;usa;
1998;per;ven;
1998;per;vnm;
1998;per;yem;
1998;per;zaf;
1998;per;zwe;
1998;phl;abw;
1998;phl;afg;
1998;phl;ago;
1998;phl;and;
1998;phl;ant;
1998;phl;are;
1998;phl;arg;
1998;phl;atg;
1998;phl;aus;
1998;phl;aut;
1998;phl;aze;
1998;phl;bdi;
1998;phl;bel;
1998;phl;ben;
1998;phl;bfa;
1998;phl;bgd;
1998;phl;bgr;
1998;phl;bhr;
1998;phl;bhs;
1998;phl;bih;
1998;phl;blr;
1998;phl;blz;
1998;phl;bmu;
1998;phl;bol;
1998;phl;bra;
1998;phl;brb;
1998;phl;brn;
1998;phl;btn;
1998;phl;can;
1998;phl;che;
1998;phl;chl;
1998;phl;chn;
1998;phl;civ;
1998;phl;cmr;
1998;phl;cog;
1998;phl;cok;
1998;phl;col;
1998;phl;cpv;
1998;phl;cri;
1998;phl;cub;
1998;phl;cxr;
1998;phl;cym;
1998;phl;cyp;
1998;phl;cze;
1998;phl;deu;
1998;phl;dji;
1998;phl;dnk;
1998;phl;dom;
1998;phl;dza;
1998;phl;ecu;
1998;phl;egy;
1998;phl;esh;
1998;phl;esp;
1998;phl;est;
1998;phl;eth;
1998;phl;fin;
1998;phl;fji;
1998;phl;fra;
1998;phl;fsm;
1998;phl;gab;
1998;phl;gbr;
1998;phl;gha;
1998;phl;gib;
1998;phl;gin;
1998;phl;gnb;
1998;phl;grc;
1998;phl;grl;
1998;phl;gtm;
1998;phl;guy;
1998;phl;hkg;
1998;phl;hnd;
1998;phl;hrv;
1998;phl;hti;
1998;phl;hun;
1998;phl;idn;
1998;phl;ind;
1998;phl;iot;
1998;phl;irl;
1998;phl;irn;
1998;phl;irq;
1998;phl;isl;
1998;phl;isr;
1998;phl;ita;
1998;phl;jam;
1998;phl;jor;
1998;phl;jpn;
1998;phl;kaz;
1998;phl;ken;
1998;phl;khm;
1998;phl;kir;
1998;phl;kor;
1998;phl;kwt;
1998;phl;lao;
1998;phl;lbn;
1998;phl;lbr;
1998;phl;lby;
1998;phl;lka;
1998;phl;ltu;
1998;phl;lva;
1998;phl;mac;
1998;phl;mar;
1998;phl;mda;
1998;phl;mdg;
1998;phl;mdv;
1998;phl;mex;
1998;phl;mhl;
1998;phl;mkd;
1998;phl;mli;
1998;phl;mlt;
1998;phl;mmr;
1998;phl;mng;
1998;phl;moz;
1998;phl;mus;
1998;phl;mwi;
1998;phl;mys;
1998;phl;ncl;
1998;phl;ner;
1998;phl;nfk;
1998;phl;nga;
1998;phl;nic;
1998;phl;nld;
1998;phl;nor;
1998;phl;npl;
1998;phl;nru;
1998;phl;nzl;
1998;phl;omn;
1998;phl;pak;
1998;phl;pan;
1998;phl;per;
1998;phl;plw;
1998;phl;png;
1998;phl;pol;
1998;phl;prk;
1998;phl;prt;
1998;phl;pry;
1998;phl;pyf;
1998;phl;qat;
1998;phl;rou;
1998;phl;rus;
1998;phl;rwa;
1998;phl;sau;
1998;phl;scg;
1998;phl;sdn;
1998;phl;sgp;
1998;phl;shn;
1998;phl;slb;
1998;phl;slv;
1998;phl;som;
1998;phl;spm;
1998;phl;stp;
1998;phl;sur;
1998;phl;svk;
1998;phl;svn;
1998;phl;swe;
1998;phl;syc;
1998;phl;syr;
1998;phl;tca;
1998;phl;tgo;
1998;phl;tha;
1998;phl;tkl;
1998;phl;tls;
1998;phl;tto;
1998;phl;tun;
1998;phl;tur;
1998;phl;tza;
1998;phl;uga;
1998;phl;ukr;
1998;phl;ury;
1998;phl;usa;
1998;phl;uzb;
1998;phl;vct;
1998;phl;ven;
1998;phl;vgb;
1998;phl;vnm;
1998;phl;vut;
1998;phl;wsm;
1998;phl;yem;
1998;phl;zaf;
1998;phl;zmb;
1998;phl;zwe;
1998;png;abw;
1998;png;afg;
1998;png;aia;
1998;png;and;
1998;png;ant;
1998;png;are;
1998;png;arg;
1998;png;arm;
1998;png;atf;
1998;png;atg;
1998;png;aus;
1998;png;aut;
1998;png;aze;
1998;png;bel;
1998;png;bfa;
1998;png;bgd;
1998;png;bgr;
1998;png;bhr;
1998;png;bih;
1998;png;blz;
1998;png;bmu;
1998;png;bra;
1998;png;brn;
1998;png;can;
1998;png;che;
1998;png;chl;
1998;png;chn;
1998;png;col;
1998;png;cri;
1998;png;cym;
1998;png;cyp;
1998;png;cze;
1998;png;deu;
1998;png;dma;
1998;png;dnk;
1998;png;ecu;
1998;png;esp;
1998;png;fin;
1998;png;fji;
1998;png;fra;
1998;png;fsm;
1998;png;gab;
1998;png;gbr;
1998;png;geo;
1998;png;gin;
1998;png;gmb;
1998;png;grc;
1998;png;guy;
1998;png;hkg;
1998;png;hnd;
1998;png;hun;
1998;png;idn;
1998;png;ind;
1998;png;irl;
1998;png;irn;
1998;png;isl;
1998;png;isr;
1998;png;ita;
1998;png;jor;
1998;png;jpn;
1998;png;ken;
1998;png;kgz;
1998;png;khm;
1998;png;kir;
1998;png;kor;
1998;png;kwt;
1998;png;lbn;
1998;png;lbr;
1998;png;lka;
1998;png;ltu;
1998;png;mar;
1998;png;mda;
1998;png;mex;
1998;png;mli;
1998;png;mlt;
1998;png;mmr;
1998;png;moz;
1998;png;mrt;
1998;png;mus;
1998;png;mwi;
1998;png;mys;
1998;png;ncl;
1998;png;ner;
1998;png;nga;
1998;png;nic;
1998;png;nld;
1998;png;nor;
1998;png;nru;
1998;png;nzl;
1998;png;omn;
1998;png;pak;
1998;png;pan;
1998;png;phl;
1998;png;pol;
1998;png;prk;
1998;png;prt;
1998;png;pyf;
1998;png;rou;
1998;png;rus;
1998;png;sau;
1998;png;scg;
1998;png;sdn;
1998;png;sen;
1998;png;sgp;
1998;png;shn;
1998;png;slb;
1998;png;sle;
1998;png;som;
1998;png;sur;
1998;png;svk;
1998;png;svn;
1998;png;swe;
1998;png;tcd;
1998;png;tha;
1998;png;tkl;
1998;png;ton;
1998;png;tun;
1998;png;tur;
1998;png;tuv;
1998;png;tza;
1998;png;ukr;
1998;png;usa;
1998;png;ven;
1998;png;vnm;
1998;png;vut;
1998;png;zaf;
1998;png;zmb;
1998;png;zwe;
1998;pol;afg;
1998;pol;ago;
1998;pol;alb;
1998;pol;and;
1998;pol;ant;
1998;pol;are;
1998;pol;arg;
1998;pol;arm;
1998;pol;atf;
1998;pol;atg;
1998;pol;aus;
1998;pol;aut;
1998;pol;aze;
1998;pol;bdi;
1998;pol;bel;
1998;pol;ben;
1998;pol;bfa;
1998;pol;bgd;
1998;pol;bgr;
1998;pol;bhr;
1998;pol;bhs;
1998;pol;bih;
1998;pol;blr;
1998;pol;blz;
1998;pol;bmu;
1998;pol;bol;
1998;pol;bra;
1998;pol;brb;
1998;pol;brn;
1998;pol;btn;
1998;pol;caf;
1998;pol;can;
1998;pol;che;
1998;pol;chl;
1998;pol;chn;
1998;pol;civ;
1998;pol;cmr;
1998;pol;cod;
1998;pol;cog;
1998;pol;col;
1998;pol;cri;
1998;pol;cub;
1998;pol;cxr;
1998;pol;cym;
1998;pol;cyp;
1998;pol;cze;
1998;pol;deu;
1998;pol;dji;
1998;pol;dma;
1998;pol;dnk;
1998;pol;dom;
1998;pol;dza;
1998;pol;ecu;
1998;pol;egy;
1998;pol;eri;
1998;pol;esp;
1998;pol;est;
1998;pol;eth;
1998;pol;fin;
1998;pol;fji;
1998;pol;fra;
1998;pol;fro;
1998;pol;gab;
1998;pol;gbr;
1998;pol;geo;
1998;pol;gha;
1998;pol;gin;
1998;pol;gmb;
1998;pol;grc;
1998;pol;grd;
1998;pol;grl;
1998;pol;gtm;
1998;pol;guy;
1998;pol;hkg;
1998;pol;hnd;
1998;pol;hrv;
1998;pol;hti;
1998;pol;hun;
1998;pol;idn;
1998;pol;ind;
1998;pol;iot;
1998;pol;irl;
1998;pol;irn;
1998;pol;irq;
1998;pol;isl;
1998;pol;isr;
1998;pol;ita;
1998;pol;jam;
1998;pol;jor;
1998;pol;jpn;
1998;pol;kaz;
1998;pol;ken;
1998;pol;kgz;
1998;pol;khm;
1998;pol;kir;
1998;pol;kor;
1998;pol;kwt;
1998;pol;lao;
1998;pol;lbn;
1998;pol;lbr;
1998;pol;lby;
1998;pol;lka;
1998;pol;ltu;
1998;pol;lva;
1998;pol;mac;
1998;pol;mar;
1998;pol;mda;
1998;pol;mdg;
1998;pol;mex;
1998;pol;mhl;
1998;pol;mkd;
1998;pol;mli;
1998;pol;mlt;
1998;pol;mng;
1998;pol;moz;
1998;pol;mrt;
1998;pol;msr;
1998;pol;mus;
1998;pol;mwi;
1998;pol;mys;
1998;pol;ncl;
1998;pol;ner;
1998;pol;nga;
1998;pol;nic;
1998;pol;nld;
1998;pol;nor;
1998;pol;npl;
1998;pol;nru;
1998;pol;nzl;
1998;pol;omn;
1998;pol;pak;
1998;pol;pan;
1998;pol;pcn;
1998;pol;per;
1998;pol;phl;
1998;pol;png;
1998;pol;prk;
1998;pol;prt;
1998;pol;pry;
1998;pol;pyf;
1998;pol;qat;
1998;pol;rou;
1998;pol;rus;
1998;pol;rwa;
1998;pol;sau;
1998;pol;scg;
1998;pol;sdn;
1998;pol;sen;
1998;pol;sgp;
1998;pol;shn;
1998;pol;sle;
1998;pol;slv;
1998;pol;stp;
1998;pol;sur;
1998;pol;svk;
1998;pol;svn;
1998;pol;swe;
1998;pol;syr;
1998;pol;tcd;
1998;pol;tgo;
1998;pol;tha;
1998;pol;tjk;
1998;pol;tkl;
1998;pol;tkm;
1998;pol;tto;
1998;pol;tun;
1998;pol;tur;
1998;pol;tza;
1998;pol;uga;
1998;pol;ukr;
1998;pol;ury;
1998;pol;usa;
1998;pol;uzb;
